15, 1.000000e-008, 5000, 5.000000e-005, 1.514746e-017, 1000, 1.514746e-014, 9.800000e-001, 2.184000e+000
15, 1.000000e-008, 5000, 5.000000e-005, 1.514746e-017, 2000, 3.029491e-014, 9.800000e-001, 7.590000e+000
15, 1.000000e-008, 5000, 5.000000e-005, 1.514746e-017, 3000, 4.544237e-014, 9.800000e-001, 1.517600e+001
15, 1.000000e-008, 5000, 5.000000e-005, 1.514746e-017, 4000, 6.058982e-014, 9.800000e-001, 2.638500e+001
15, 1.000000e-008, 5000, 5.000000e-005, 1.514746e-017, 5000, 7.573728e-014, 9.800000e-001, 4.026500e+001
15, 1.000000e-008, 5000, 5.000000e-005, 1.514746e-017, 6000, 9.088473e-014, 9.800000e-001, 5.719000e+001
15, 1.000000e-008, 5000, 5.000000e-005, 1.514746e-017, 7000, 1.060322e-013, 9.800000e-001, 7.710300e+001
15, 1.000000e-008, 5000, 5.000000e-005, 1.514746e-017, 8000, 1.211796e-013, 9.800000e-001, 1.006190e+002
15, 1.000000e-008, 5000, 5.000000e-005, 1.514746e-017, 9000, 1.363271e-013, 9.800000e-001, 1.260050e+002
15, 1.000000e-008, 5000, 5.000000e-005, 1.514746e-017, 10000, 1.514746e-013, 9.800000e-001, 1.554760e+002
15, 1.000000e-008, 5000, 5.000000e-005, 1.514746e-017, 11000, 1.666220e-013, 9.800000e-001, 1.861010e+002
15, 1.000000e-008, 5000, 5.000000e-005, 1.514746e-017, 12000, 1.817695e-013, 9.800000e-001, 2.263580e+002
15, 1.000000e-008, 5000, 5.000000e-005, 1.514746e-017, 13000, 1.969169e-013, 9.800000e-001, 2.745900e+002
15, 1.000000e-008, 5000, 5.000000e-005, 1.514746e-017, 14000, 2.120644e-013, 9.800000e-001, 3.122370e+002
15, 1.000000e-008, 5000, 5.000000e-005, 1.514746e-017, 15000, 2.272118e-013, 9.800000e-001, 3.587960e+002
15, 1.000000e-008, 5000, 5.000000e-005, 1.514746e-017, 1000, 1.514746e-014, 9.800000e-001, 2.052000e+000
15, 1.000000e-008, 5000, 5.000000e-005, 1.514746e-017, 2000, 3.029491e-014, 9.800000e-001, 7.123000e+000
15, 1.000000e-008, 5000, 5.000000e-005, 1.514746e-017, 3000, 4.544237e-014, 9.800000e-001, 1.544300e+001
15, 1.000000e-008, 5000, 5.000000e-005, 1.514746e-017, 4000, 6.058982e-014, 9.800000e-001, 2.820800e+001
15, 1.000000e-008, 5000, 5.000000e-005, 1.514746e-017, 5000, 7.573728e-014, 9.800000e-001, 4.160300e+001
15, 1.000000e-008, 5000, 5.000000e-005, 1.514746e-017, 6000, 9.088473e-014, 9.800000e-001, 6.229500e+001
15, 1.000000e-008, 5000, 5.000000e-005, 1.514746e-017, 7000, 1.060322e-013, 9.800000e-001, 8.039100e+001
15, 1.000000e-008, 5000, 5.000000e-005, 1.514746e-017, 8000, 1.211796e-013, 9.800000e-001, 1.048440e+002
15, 1.000000e-008, 5000, 5.000000e-005, 1.514746e-017, 9000, 1.363271e-013, 9.800000e-001, 1.309690e+002
15, 1.000000e-008, 5000, 5.000000e-005, 1.514746e-017, 10000, 1.514746e-013, 9.800000e-001, 1.608050e+002
15, 1.000000e-008, 5000, 5.000000e-005, 1.514746e-017, 11000, 1.666220e-013, 9.800000e-001, 1.934090e+002
15, 1.000000e-008, 5000, 5.000000e-005, 1.514746e-017, 12000, 1.817695e-013, 9.800000e-001, 2.312390e+002
15, 1.000000e-008, 5000, 5.000000e-005, 1.514746e-017, 13000, 1.969169e-013, 9.800000e-001, 2.638400e+002
15, 1.000000e-008, 5000, 5.000000e-005, 1.514746e-017, 14000, 2.120644e-013, 9.800000e-001, 2.960130e+002
15, 1.000000e-008, 5000, 5.000000e-005, 1.514746e-017, 15000, 2.272118e-013, 9.800000e-001, 3.413700e+002
15, 1.000000e-008, 5000, 5.000000e-005, 1.514746e-017, 1000, 1.514746e-014, 9.800000e-001, 2.059000e+000
15, 1.000000e-008, 5000, 5.000000e-005, 1.514746e-017, 2000, 3.029491e-014, 9.800000e-001, 7.378000e+000
15, 1.000000e-008, 5000, 5.000000e-005, 1.514746e-017, 3000, 4.544237e-014, 9.800000e-001, 1.510300e+001
15, 1.000000e-008, 5000, 5.000000e-005, 1.514746e-017, 4000, 6.058982e-014, 9.800000e-001, 2.753100e+001
15, 1.000000e-008, 5000, 5.000000e-005, 1.514746e-017, 5000, 7.573728e-014, 9.800000e-001, 4.403700e+001
15, 1.000000e-008, 5000, 5.000000e-005, 1.514746e-017, 6000, 9.088473e-014, 9.800000e-001, 6.015000e+001
15, 1.000000e-008, 5000, 5.000000e-005, 1.514746e-017, 7000, 1.060322e-013, 9.800000e-001, 8.087100e+001
15, 1.000000e-008, 5000, 5.000000e-005, 1.514746e-017, 8000, 1.211796e-013, 9.800000e-001, 1.055560e+002
15, 1.000000e-008, 5000, 5.000000e-005, 1.514746e-017, 9000, 1.363271e-013, 9.800000e-001, 1.289400e+002
15, 1.000000e-008, 5000, 5.000000e-005, 1.514746e-017, 10000, 1.514746e-013, 9.800000e-001, 1.580180e+002
15, 1.000000e-008, 5000, 5.000000e-005, 1.514746e-017, 11000, 1.666220e-013, 9.800000e-001, 1.850400e+002
15, 1.000000e-008, 5000, 5.000000e-005, 1.514746e-017, 12000, 1.817695e-013, 9.800000e-001, 2.166760e+002
15, 1.000000e-008, 5000, 5.000000e-005, 1.514746e-017, 13000, 1.969169e-013, 9.800000e-001, 2.632670e+002
15, 1.000000e-008, 5000, 5.000000e-005, 1.514746e-017, 14000, 2.120644e-013, 9.800000e-001, 3.088910e+002
15, 1.000000e-008, 5000, 5.000000e-005, 1.514746e-017, 15000, 2.272118e-013, 9.800000e-001, 3.529170e+002
15, 1.000000e-008, 4000, 4.000000e-005, 1.514746e-017, 1000, 1.514746e-014, 9.800000e-001, 1.804000e+000
15, 1.000000e-008, 4000, 4.000000e-005, 1.514746e-017, 2000, 3.029491e-014, 9.800000e-001, 6.402000e+000
15, 1.000000e-008, 4000, 4.000000e-005, 1.514746e-017, 3000, 4.544237e-014, 9.800000e-001, 1.320100e+001
15, 1.000000e-008, 4000, 4.000000e-005, 1.514746e-017, 4000, 6.058982e-014, 9.800000e-001, 2.208400e+001
15, 1.000000e-008, 4000, 4.000000e-005, 1.514746e-017, 5000, 7.573728e-014, 9.800000e-001, 3.394700e+001
15, 1.000000e-008, 4000, 4.000000e-005, 1.514746e-017, 6000, 9.088473e-014, 9.800000e-001, 4.734800e+001
15, 1.000000e-008, 4000, 4.000000e-005, 1.514746e-017, 7000, 1.060322e-013, 9.800000e-001, 6.491700e+001
15, 1.000000e-008, 4000, 4.000000e-005, 1.514746e-017, 8000, 1.211796e-013, 9.800000e-001, 8.372900e+001
15, 1.000000e-008, 4000, 4.000000e-005, 1.514746e-017, 9000, 1.363271e-013, 9.800000e-001, 1.048980e+002
15, 1.000000e-008, 4000, 4.000000e-005, 1.514746e-017, 10000, 1.514746e-013, 9.800000e-001, 1.291130e+002
15, 1.000000e-008, 4000, 4.000000e-005, 1.514746e-017, 11000, 1.666220e-013, 9.800000e-001, 1.563260e+002
15, 1.000000e-008, 4000, 4.000000e-005, 1.514746e-017, 12000, 1.817695e-013, 9.800000e-001, 1.843280e+002
15, 1.000000e-008, 4000, 4.000000e-005, 1.514746e-017, 13000, 1.969169e-013, 9.800000e-001, 2.186630e+002
15, 1.000000e-008, 4000, 4.000000e-005, 1.514746e-017, 14000, 2.120644e-013, 9.800000e-001, 2.527720e+002
15, 1.000000e-008, 4000, 4.000000e-005, 1.514746e-017, 15000, 2.272118e-013, 9.800000e-001, 2.879050e+002
15, 1.000000e-008, 4000, 4.000000e-005, 1.514746e-017, 1000, 1.514746e-014, 9.800000e-001, 2.297000e+000
15, 1.000000e-008, 4000, 4.000000e-005, 1.514746e-017, 2000, 3.029491e-014, 9.800000e-001, 7.366000e+000
